"2/14/2012 12:31:0",60,61.93,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:31:2",60,61.81,75.99,75.09,74.64,72.84,66.99,60.01
"2/14/2012 12:31:8",60,62.04,75.99,75.09,74.64,72.84,67.10,60.13
"2/14/2012 12:31:10",60,62.04,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:31:17",60,62.15,75.99,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:31:20",60,62.15,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:31:26",60,62.26,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:31:29",60,62.26,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:31:34",60,62.15,75.99,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:31:37",60,62.04,75.99,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:31:40",60,62.04,75.99,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:31:43",60,61.93,75.99,75.09,74.52,72.84,66.99,60.01
"2/14/2012 12:31:45",60,61.93,75.99,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:31:50",60,62.04,75.99,75.09,74.52,72.84,67.10,60.01
"2/14/2012 12:31:51",60,62.04,75.99,75.09,74.52,72.84,67.10,60.01
"2/14/2012 12:31:53",60,62.04,75.87,75.09,74.52,72.84,66.99,60.13
"2/14/2012 12:31:55",60,61.93,75.87,75.09,74.52,72.84,66.99,60.01
"2/14/2012 12:32:1",60,62.04,75.87,75.09,74.52,72.84,66.99,60.13
"2/14/2012 12:32:5",60,62.15,75.87,75.09,74.52,72.84,67.10,60.13
"2/14/2012 12:32:10",60,62.15,75.87,75.09,74.52,72.84,67.10,60.13
"2/14/2012 12:32:12",60,62.04,75.87,75.09,74.52,72.84,67.10,60.13
"2/14/2012 12:32:14",60,62.15,75.87,75.09,74.52,72.84,67.10,60.01
"2/14/2012 12:32:22",60,62.26,75.87,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:32:27",60,62.60,75.87,75.09,74.64,72.84,67.10,60.13
"2/14/2012 12:32:33",60,62.38,75.87,75.09,74.64,72.84,67.10,60.13
"2/14/2012 12:32:40",60,62.49,75.87,75.20,74.64,72.95,67.10,60.13
"2/14/2012 12:32:45",60,62.49,75.99,75.20,74.75,72.95,67.10,60.13
"2/14/2012 12:32:50",60,62.71,75.99,75.20,74.64,72.95,67.10,60.13
"2/14/2012 12:33:1",60,ERR,75.99,75.09,74.64,72.95,67.10,60.13
"2/14/2012 12:33:6",60,62.71,75.99,75.09,74.64,72.95,67.10,60.13
"2/14/2012 12:33:8",60,62.60,75.87,75.09,74.64,72.95,67.10,60.13
"2/14/2012 12:33:12",60,62.71,75.87,75.09,74.64,72.84,67.10,60.13
"2/14/2012 12:33:17",60,62.71,75.87,75.09,74.64,72.95,67.10,60.13
"2/14/2012 12:33:20",60,62.60,75.87,75.20,74.64,72.95,67.10,60.13
"2/14/2012 12:33:25",60,62.38,75.87,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:33:33",60,62.26,75.87,75.09,74.52,72.84,67.10,60.13
"2/14/2012 12:33:36",60,62.26,75.87,75.20,74.52,72.84,67.10,60.13
"2/14/2012 12:33:41",60,62.26,75.87,75.09,74.52,72.84,66.99,60.01
"2/14/2012 12:33:46",60,62.38,75.87,75.09,74.41,72.84,67.10,60.13
"2/14/2012 12:33:49",60,62.26,75.87,75.09,74.41,72.84,67.10,60.13
"2/14/2012 12:33:53",60,32.00,75.76,74.97,74.41,72.72,67.10,60.01
"2/14/2012 12:33:55",60,32.00,75.87,75.09,74.41,72.72,66.99,60.13
"2/14/2012 12:33:57",60,62.26,75.87,74.97,74.41,72.72,66.99,60.13
"2/14/2012 12:33:58",60,62.15,75.76,74.97,74.41,72.72,66.99,60.01
"2/14/2012 12:34:4",60,62.15,75.76,74.97,74.52,72.72,66.99,60.13
"2/14/2012 12:34:7",60,62.15,75.87,74.97,74.41,72.72,66.99,60.13
"2/14/2012 12:34:11",60,62.04,75.87,74.97,74.52,72.84,66.99,60.13
"2/14/2012 12:34:15",60,62.15,75.76,74.97,74.52,72.84,66.99,60.13
"2/14/2012 12:34:21",60,62.04,75.87,74.97,74.41,72.84,66.99,60.13
"2/14/2012 12:34:23",60,62.04,75.87,74.97,74.41,72.72,66.99,60.13
"2/14/2012 12:34:28",60,62.04,75.87,74.97,74.41,72.72,66.99,60.13
