2/11/12 2:45	70.93	70.78	69.36	67.99	65.52	62.96	
2/11/12 2:46	70.81	70.79	69.31	67.94	65.45	62.97	
2/11/12 2:47	70.77	70.72	69.24	67.75	65.49	62.95	
2/11/12 2:48	70.70	70.69	69.24	67.75	65.42	62.95	
2/11/12 2:49	70.73	70.60	69.24	67.65	65.41	62.95	
2/11/12 2:50	70.60	70.60	69.24	67.71	65.45	62.95	
2/11/12 2:51	70.59	70.59	69.22	67.84	65.58	62.95	
2/11/12 2:52	70.56	70.51	69.15	67.80	65.58	62.95	
2/11/12 2:53	70.54	70.48	69.20	67.80	65.52	62.95	
2/11/12 2:54	70.54	70.46	69.24	67.90	65.59	62.95	
2/11/12 2:55	70.74	70.54	69.24	67.93	65.64	62.94	
2/11/12 2:56	72.12	71.30	69.50	68.11	65.64	62.94	
2/11/12 2:57	75.22	73.26	70.70	68.29	65.74	62.94	
2/11/12 2:58	78.62	76.21	73.14	68.45	65.74	62.94	
2/11/12 2:59	82.18	79.33	76.22	68.70	65.80	62.96	
2/11/12 3:00	85.66	82.33	79.59	68.98	65.99	62.96	
2/11/12 3:01	88.35	85.26	81.61	69.37	66.08	62.95	
2/11/12 3:02	90.91	88.04	83.45	69.65	66.15	62.97	
2/11/12 3:03	92.98	90.47	85.76	70.00	66.31	63.03	
2/11/12 3:04	95.07	92.91	87.17	70.30	66.40	63.03	
2/11/12 3:05	96.44	94.79	88.30	70.60	66.57	63.04	
2/11/12 3:06	97.45	96.41	89.06	71.04	66.75	63.04	
2/11/12 3:07	98.95	98.06	89.55	71.46	66.90	63.07	
2/11/12 3:08	100.19	99.31	90.23	71.83	67.04	63.09	
2/11/12 3:09	100.20	99.85	90.85	72.09	67.09	63.08	
2/11/12 3:10	98.59	99.38	90.36	72.27	67.11	63.13	
2/11/12 3:11	96.88	98.31	88.45	72.39	67.09	63.15	
2/11/12 3:12	94.73	96.51	86.62	72.42	67.10	63.15	
2/11/12 3:13	92.68	94.61	84.83	72.42	67.04	63.16	
2/11/12 3:14	91.36	92.75	82.85	72.27	67.00	63.16	
2/11/12 3:15	90.03	91.11	81.39	72.04	67.00	63.16	
2/11/12 3:16	88.76	89.61	80.16	71.90	66.92	63.11	
2/11/12 3:17	87.72	88.18	79.08	71.82	66.86	63.13	
2/11/12 3:18	86.75	86.88	78.12	71.25	66.84	63.14	
2/11/12 3:19	85.74	85.55	77.25	71.02	66.74	63.16	
2/11/12 3:20	84.97	84.33	76.60	70.77	66.69	63.18	
2/11/12 3:21	83.99	83.46	75.83	70.66	66.65	63.18	
2/11/12 3:22	83.17	82.49	75.23	70.90	66.60	63.17	
2/11/12 3:23	82.41	81.72	74.82	70.79	66.61	63.17	
2/11/12 3:24	81.74	80.88	74.45	70.83	66.55	63.16	
2/11/12 3:25	81.04	80.24	74.32	70.83	66.54	63.16	
2/11/12 3:26	80.37	79.58	74.09	70.67	66.48	63.16	
